列1,列2,列3,列4,Param1,Param2,Pram3
2日目,青年ヨアヒム,村人,そこから商狼を推察するのは旅との赤ログ邪推＝旅狼前提じゃね、ってこと。,,,
2日目,旅人ニコラス,村人,ごめん、そう、昨日宣言できなかった。,,,
2日目,旅人ニコラス,村人,申し訳ない…,,,
2日目,旅人ニコラス,村人,＞ヤコブ、ディーター、アルビン議題に対して全然回答できてないね。,,,
2日目,旅人ニコラス,村人,誰かの意見読んでから答えよう、と思ってたのが昨日寝落ちたから。,,,
2日目,旅人ニコラス,村人,灰以上黒といわれてる人が明日消えなければ、確実に狼有利になる気がする。,,,
2日目,農夫ヤコブ,人狼,あ、あともう二つだけ。,,,
2日目,農夫ヤコブ,人狼,これ終わったら次は灰考察。,,,
2日目,農夫ヤコブ,人狼,クララ☆>>434クララの昨日の発言は>>134とか結構単発言に白い黒いとズバズバいう人である人の全体を見て黒とか白とか言わないように思えたからgsがあった方がわかりやすいと思っただ。,,,
2日目,農夫ヤコブ,人狼,ペーター☆>>413眠いし時間無いし箱もないオイラはとりあえず気になった発言に見た順で突っ込んで行っただけだっただ。,,,
2日目,農夫ヤコブ,人狼,すまね。,,,
2日目,青年ヨアヒム,村人,そうでないなら、旅来てないのに気づいてないのは狼要素にはならん気がするので。,,,
2日目,青年ヨアヒム,村人,兵>>206だねアンカミスごめん。,,,
2日目,青年ヨアヒム,村人,旅>>459 ちょ、占いすっとばして吊りなん！？,,,
2日目,青年ヨアヒム,村人,それは村側なら駄目だYO！,,,
2日目,青年ヨアヒム,村人,自吊りダメ、絶対！,,,
2日目,青年ヨアヒム,村人,そして占COして食べられないの狼って…,,,
2日目,青年ヨアヒム,村人,ここまでの発言が流れちゃんと追ってるように見えない分、その発言に妥当性が感じられない。,,,
2日目,青年ヨアヒム,村人,って、頼むからヨアヒムにもわかる日本語でお願いしますうう。,,,
2日目,旅人ニコラス,村人,ヨアたん、その説は否定する。,,,
2日目,旅人ニコラス,村人,私の意見で狼同士の有利性や情報共有や駆け引きが出来てないはず。,,,
2日目,青年ヨアヒム,村人,誰だっけ、僕の灰観見えづれーって話、まだ白黒どうこうって言える段階じゃないんでごめん。,,,
2日目,青年ヨアヒム,村人,それぞれの基盤把握と状況・盤面整理ちう。,,,
2日目,青年ヨアヒム,村人,明日から頑張る！,,,
2日目,青年ヨアヒム,村人,って夏休みの小学生チックな発想でいつも気づけば新学期。,,,
2日目,青年ヨアヒム,村人,書：思考固め安定感 妙：前のめり 樵：なちゅらるほわいと 者：思考開示、自分で考えてる感 年：霊判定見てからに期待 農：ふぁいと 旅：村側ならちょう頑張って旅>>465 その説ってどの説！！？,,,
2日目,旅人ニコラス,村人,すいません…,,,
2日目,旅人ニコラス,村人,私占うのもったいないからさ。,,,
2日目,旅人ニコラス,村人,ん…,,,
2日目,旅人ニコラス,村人,超基本、偽占COが狼なら、占い師であっても食べられないでしょう。,,,
2日目,旅人ニコラス,村人,狼さんが誰を食べるか予測するしかないけどね。,,,
2日目,旅人ニコラス,村人,私が狼ならアルビンかクララか。,,,
2日目,旅人ニコラス,村人,シモンやディーターも食べたい。,,,
2日目,旅人ニコラス,村人,まとめ役に近い要素のある人をね。,,,
2日目,旅人ニコラス,村人,>>461の説 ＞ヨアたんうん、ちょう頑張る（笑）,,,
2日目,木こりトーマス,村人,★ニコラスとりあえず誰占ったらいいと思います？,,,
2日目,ならず者ディーター,人狼,占考察。,,,
2日目,ならず者ディーター,人狼,んー、アルビン狂視多いん？,,,
2日目,ならず者ディーター,人狼,一黒は確かに強い狂要素なんだが…,,,
2日目,ならず者ディーター,人狼,確霊だし、アルビン狂ならそんなにさっさと割らなくてもいい気がするんだがなぁ。,,,
2日目,ならず者ディーター,人狼,信用勝負でアルビンは優勢っぽかったから、そのまま護衛引きつけて占3白にしといたら自然とGJ避けで▲商外れて真占襲撃になりそうだし、護衛は白出し占い師につきやすいのに、今日狼様が占霊襲撃失敗したら明日偽確で占襲撃の難易度がぐっと上がるから、狂の動きとしては,Estimate,,
2日目,ならず者ディーター,人狼,結構リスクが高いような気がするんだが。,,,
2日目,ならず者ディーター,人狼,アルビンはできる人っぽいから、その辺考えない人じゃなさそうだし。,,,
2日目,ならず者ディーター,人狼,俺的には、ここ非狂要素。,,,
2日目,ならず者ディーター,人狼,占３COって、ぶっちゃけ「占抜くぜゲへへ…,,,
2日目,ならず者ディーター,人狼,」の陣形に見えるんで、狼の黒出しもアリだと思うんだよなぁ俺。,,,
2日目,ならず者ディーター,人狼,狂人が空気読んで黒黒白になったら、真判定と狂の誤爆に見えるから真占師が白出しでも抜きやすくなると思うしな。,,,
2日目,ならず者ディーター,人狼,単体では真っぽいと思うが、兵白めに見てるから偽で狼≧真≧狂。,,,
2日目,旅人ニコラス,村人,☆トーマス 私の中でグレーな人はオットー、リーザ、ペーター。,,,
2日目,旅人ニコラス,村人,今日絶対に占いたい人は居ないから、他の人の希望で良い。,,,
2日目,ならず者ディーター,人狼,フリーデルはラストに白出しか。,,,
2日目,ならず者ディーター,人狼,今日の第一声から判定までの5分間が気になる。,,,
2日目,ならず者ディーター,人狼,第一声は普通にはみ出ただけかもしれんけど、なんか様子見してるように見えるよなぁコレ。,,,
2日目,ならず者ディーター,人狼,普通に狂くせーなって思ったんだけど、抱えてたのが白判定だったことを考えると真要素でもあるかな。,,,
2日目,ならず者ディーター,人狼,白を先に出して、偽に割られたら白が偽黒で吊られることになりそうだし。,,,
2日目,ならず者ディーター,人狼,うーむ。,,,
2日目,ならず者ディーター,人狼,言いがかり満載だけどシモン考察>>350からシモンを吊らせまいとする必死,,,
2日目,ならず者ディーター,人狼,さがあんまり伝わらんな。,,,
2日目,ならず者ディーター,人狼,まあ▼兵は固そうとはいえ、ちと印象マイナス。,Vote,Execution,
2日目,ならず者ディーター,人狼,>>252がぱっと見、赤ログサポートの内容に見えた俺ｗ>>349は既に何人かに突っこまれてるが謎すぎ。,,,
2日目,ならず者ディーター,人狼,仲間いるなら他に誰か騙れる方はいらっしゃいませんかー？,,,
2日目,ならず者ディーター,人狼,と思わんでもないし>>236>>253あたり書に擦り寄り感あるんだよな。,,,
2日目,ならず者ディーター,人狼,この不安っぽさは頼れるの仲間の居ない非狼要素かね。,,,
2日目,ならず者ディーター,人狼,トーマスも言ってるが、今日の発言はなんか微妙なんだよな,,,
2日目,ならず者ディーター,人狼,ぁ。,,,
2日目,ならず者ディーター,人狼,ここが良く分からん。,,,
2日目,ならず者ディーター,人狼,狂アピみたいな振る舞いが、襲撃を怖がる真要素にも見えるが…,,,
2日目,ならず者ディーター,人狼,ただ狂視されたら護衛も取れなくなると思うし、そういうことを考えて動くスキルがあるかどうかも掴めん。,,,
2日目,ならず者ディーター,人狼,どっちかっていうと俺の目には微妙に見えたんだけど、屋>>380のフリの経験ありそう、は頷けるとこでもあるなと。,,,
2日目,ならず者ディーター,人狼,>>150とかは確かに手慣れてる感あるし。,,,
2日目,ならず者ディーター,人狼,でも、フリーデルはなんか対抗に切られ過ぎなんだよなぁ。,,,
2日目,ならず者ディーター,人狼,商>>363,,,
2日目,ならず者ディーター,人狼,にしろ屋>>380にしろ。,,,
2日目,ならず者ディーター,人狼,商屋が狂なら50％で対抗は狼様なんで、ここ2人の非狂要素っぽい。,,,
2日目,ならず者ディーター,人狼,んーやっぱフリーデル狂でいいんかこれ？,,,
2日目,ならず者ディーター,人狼,って感じ。,,,
2日目,ならず者ディーター,人狼,狂≧真＞狼。,,,
2日目,ならず者ディーター,人狼,オットーは２番目に白か。,,,
2日目,ならず者ディーター,人狼,まあ順番にこだわりなさそうだし、アルビンの判定出し早かったし黒だったから真狼狂何でもありそうな感じかな。,,,
2日目,ならず者ディーター,人狼,ただ、そこにかかる夜明け前>>319「別に俺先でも構わない」の発言順にこだわりないのは真要素かな。,,,
2日目,ならず者ディーター,人狼,別に対抗からの希望な,,,
2日目,ならず者ディーター,人狼,んかスルーしてもいいとこなんで、真の余裕っぽく見えた。,,,
2日目,ならず者ディーター,人狼,あ、>>285読み違えスマンねー。,,,
2日目,ならず者ディーター,人狼,了解。,,,
2日目,ならず者ディーター,人狼,判定と諸々の状況から真≧狼≧狂シモン>>312はなんだかなぁ…,,,
2日目,ならず者ディーター,人狼,こうしたら狼っぽくない、って考えながら動いてるのは普通に黒要素なんだが。,,,
2日目,ならず者ディーター,人狼,そういうことずけずけ言っちゃうのは白っぽく感じるんだよなぁ。,,,
2日目,ならず者ディーター,人狼,村なら素直にのびのび喋った方が良いと思うけど。,,,
2日目,ならず者ディーター,人狼,でも個人的には一点回って白っぽく見えているから、尼屋真寄り。,,,
2日目,行商人アルビン,狂人,ふーやっと落ち着けた。,,,
2日目,行商人アルビン,狂人,細かくは今から見ていくけど、さっきまでざっと見た雑感。,,,
2日目,行商人アルビン,狂人,クララは昨日から引き続き白いなと思う。,,,
2日目,行商人アルビン,狂人,書>>454ではフリ狂オト狼の結論は私とは逆なのだけれど、その思考過程は良く解りますし、見えてない立場の人間っぽいなと思うのです。,,,
2日目,行商人アルビン,狂人,勿論この辺りは、今後フリ・オトを吊って出る霊判定によっても変わってくるところではあると思うので、その辺り残ってる村のみなさんで判断して頂きたいところです。,,,
2日目,パン屋オットー,占い師,農：発言少ないのは鳩だからだろう。,,,
2日目,パン屋オットー,占い師,早めの能力処理してやりたいような希ガス。,,,
2日目,パン屋オットー,占い師,でも明日戻れそう？,,,
2日目,パン屋オットー,占い師,意見は素直な感じ、思ったことそのまま言ってそう。,,,
2日目,パン屋オットー,占い師,印象は白寄り灰。,,,
2日目,パン屋オットー,占い師,旅：喋ってくれてるのでワンモア。,,,
2日目,パン屋オットー,占い師,パッと見感覚的な物言いが多く>>467とか何を想定して言ってんのか分かんない。,,,
2日目,パン屋オットー,占い師,もう少し詳しく説明欲しい。,,,
2日目,パン屋オットー,占い師,ヨアたんのその説>>461は「アルがニコ忘れ＝狼仲間で表にいないが赤にはいる」と言う意味でニコの意見内容は,,,
2日目,パン屋オットー,占い師,あんま関係ないのではないか。,,,
2日目,パン屋オットー,占い師,あと俺占い師だよ！！,,,
2日目,パン屋オットー,占い師,頑張って！,,,
2日目,パン屋オットー,占い師,者：遅め参上だからか印象薄。,,,
2日目,パン屋オットー,占い師,今出てる発言見ると素直さと視界の広さを感じる。,,,
2日目,パン屋オットー,占い師,白寄り灰。,,,
2日目,パン屋オットー,占い師,今日は放置。,,,
2日目,パン屋オットー,占い師,とりあえず●年○妙で提出。,Vote,Diviner,
2日目,パン屋オットー,占い師,●○逆でも良い、妙白なら懐柔難しそうで、狼からすると、どちらかと言うと吊りたいタイプではないかなと思う。,,,
2日目,パン屋オットー,占い師,クララ>>455 ごめん、ネタないと死んでしまう性分でｗｗ 俺は真面目にやってるつもりだった！,,,
2日目,木こりトーマス,村人,★ニコラス票を集めてるので誰か挙げて欲しいです。,,,
2日目,木こりトーマス,村人,直感でも。,,,
2日目,木こりトーマス,村人,ただオットーは占COですよ？,,,
2日目,シスターフリーデル,人狼,私がアルビン-シモンがラインでないか？,,,
2日目,シスターフリーデル,人狼,と疑ったのはアルビン>>125の「多分使えへん」の辺りです。,,,
2日目,シスターフリーデル,人狼,なんでいきなりシモン風に言葉が変ったのでしょうか？,,,
2日目,シスターフリーデル,人狼,アルビンとシモンは別の場所で色々話してたのかなと疑ってました。,,,
2日目,シスターフリーデル,人狼,その後言葉が変ることは無いので、また裏で指摘されたのかなと感じてました。,,,
2日目,行商人アルビン,狂人,リーザはなーちょっと私ロックかかってそうなので、もっかいフラットに見直そう。,,,
2日目,行商人アルビン,狂人,>>392「もういいよ君偽だし」とか、はぁぁぁぁああああ！,,,
2日目,行商人アルビン,狂人,(^ω^#)ピキー！,,,
2日目,行商人アルビン,狂人,って感じなんでふが。,,,
2日目,行商人アルビン,狂人,「君は偽だと思うから、君の質問に答える義務はない！,,,
2日目,行商人アルビン,狂人,」とか言ってたら議論成立しなくなります、まぁその後ヨア黒視理由に説明してくれてるから良いや。,,,
2日目,行商人アルビン,狂人,思考開示多めなのは白いとも言える、シモン・フリラインからも切れ気味っぽくは見える。,,,
2日目,旅人ニコラス,村人,アルビン来た、おかえり！,,,
2日目,旅人ニコラス,村人,そうだなぁ、少しずつ皆の推理と逆になってる部分があるから「どっちを信じるか」で別けてくしかないな。,,,
2日目,旅人ニコラス,村人,例えばオットーとアルビンとどっちかを、迷う。,,,
2日目,旅人ニコラス,村人,個人的にはシモンたん吊りが惜しい。,,,
2日目,旅人ニコラス,村人,確かに一回転して白に見える。,,,
2日目,旅人ニコラス,村人,オットーに宣言促されてるの今見つけた（ダメすぎ）本当ごめん。,,,
2日目,旅人ニコラス,村人,とりあえず今考えてる事は全部書けた。,,,
2日目,旅人ニコラス,村人,また明日（が来たらだけど…,,,
2日目,旅人ニコラス,村人,）おやすみ皆！,,,
2日目,旅人ニコラス,村人,▼修,Vote,Execution,
2日目,ならず者ディーター,人狼,ちょっと目に付いた。,,,
2日目,ならず者ディーター,人狼,★ニコラス>>467＞「まとめ役に近い要素のある人」とは、具体的にどんな感じの人？,questtion,action,
2日目,ならず者ディーター,人狼,って打ってる間に寝られてたーｗｗｗ明日答えてもらおう。,,,
2日目,行商人アルビン,狂人,けれども考察を見てるとちょくちょく突っかかるので気になっている。,,,
2日目,行商人アルビン,狂人,明日の霊判定見て、ここがどう動くのはよく観察してみたいところではある。,,,
2日目,行商人アルビン,狂人,ヨアヒムは言ってることは良く解る。,,,
2日目,行商人アルビン,狂人,ただ発言がその場面・その場面的(とは少し違うのかな？,,,
2日目,行商人アルビン,狂人,)に見えて強い白視はし辛い。,,,
2日目,行商人アルビン,狂人,白寄りではあるけれど。,,,
2日目,行商人アルビン,狂人,>>466「現段階では白黒～」というのも解るけれど、やっぱGSとか見てみたいなーとは思う。,,,
2日目,行商人アルビン,狂人,ディーターは>>260で「アルビン狼,,,
2日目,木こりトーマス,村人,ディーター考察感謝♪ヤコブは鳩がきびしいのかなー。,,,
2日目,木こりトーマス,村人,占い先希望は変更します。,,,
2日目,木こりトーマス,村人,●ヤコブで。,Vote,Diviner,
2日目,旅人ニコラス,村人,☆トーマス ヨアヒムで。,ans,action,
2日目,旅人ニコラス,村人,私は占う必要なっし！,,,
2日目,旅人ニコラス,村人,★オットー んーと、私も感覚的だけどフリーデ嬢はもっと感覚的だ（汗）うん、アルーニコ発言に私の意見は要らなかったかもね。,ans,action,
2日目,旅人ニコラス,村人,個人的には占って欲しいくらいなんだけど、占いされると同時に食われそうでね～（吊りたい人多いから）オットーとアルビンとどっちなの？！,,,
2日目,旅人ニコラス,村人,ってもやもやしながら今日は寝る。,,,
2日目,シスターフリーデル,人狼,トーマス慣れてないのか、喉の使い方がもったいないと感じてます。,,,
2日目,シスターフリーデル,人狼,他人の意見聞くのもいいけど。,,,
2日目,シスターフリーデル,人狼,ニコラスは非COが遅いとかいうレベルでないのが…。,,,
2日目,シスターフリーデル,人狼,不測の事態が起こった時の残された人間への迷惑を考慮してません。,,,
2日目,シスターフリーデル,人狼,狼から「失踪した人間が霊かも」とかレアケース持ち出されるので面倒です。,,,
2日目,シスターフリーデル,人狼,クララ >>157「保留する意味も薄いか。,,,
2日目,シスターフリーデル,人狼,連携崩せたらだし。,,,
2日目,シスターフリーデル,人狼,」この辺りの説明誰かお願いします。,,,
2日目,シスターフリーデル,人狼,よく分からなかったので。,,,
2日目,旅人ニコラス,村人,☆ディーター まだ起きてた。,,,
2日目,旅人ニコラス,村人,寝る寝る詐欺。,,,
2日目,旅人ニコラス,村人,冷静に村寄りにしゃべってて狩人かもしれない人、かな。,,,
2日目,旅人ニコラス,村人,まとめ役というか、狩人か霊能者の可能性を秘めた人。,,,
2日目,旅人ニコラス,村人,食べられないで生き残ってほしいと切実に願ってる。,,,
2日目,パン屋オットー,占い師,フリーデル>>482 その発想は無かったｗｗｗｗ君は真占（仮定）で、商狼屋狂推理なのは「商と兵は赤で関西弁で喋ってたからじゃないか」と>>349で言ってるんだが、その兵は人間だぞ？,,,
2日目,パン屋オットー,占い師,★今日になって兵は人間と分かったが、その兵と繋がってそうだから商狼って言うのはどういう事？,questtion,action,
2日目,パン屋オットー,占い師,ああもう俺がツッコまなくて良いんだがでも言わずに居れない。,,,
2日目,パン屋オットー,占い師,フリーデル単体で狼と思えない…,,,
2日目,パン屋オットー,占い師,多分▼商に投票する。,Vote,Execution,
2日目,パン屋オットー,占い師,@4,,,
2日目,行商人アルビン,狂人,」と疑ってくるのが白いと思った。,,,
2日目,行商人アルビン,狂人,理由は良く解るし、私の正体を知らない人間っぽいなと。,,,
2日目,行商人アルビン,狂人,ペーターは>>398のシモン考察は白いと思ったかな、シモンの正体をよくよく考えて、正体は知らない感じはある…,,,
2日目,行商人アルビン,狂人,かな。,,,
2日目,行商人アルビン,狂人,>>368でシモン黒！,,,
2日目,行商人アルビン,狂人,と言うのは私も気になってたんだけどね(根拠のない正しい推理も私には黒く見えるので。,,,
2日目,行商人アルビン,狂人,) トーマス、んーいまいち印象に残らないかな…。,,,
2日目,行商人アルビン,狂人,>>372で「商ローラー」とか突っ込みたかった,,,
2日目,旅人ニコラス,村人,うんごめん、昨日は本当に酔っ払って寝た！,,,
2日目,旅人ニコラス,村人,今日頑張って読んだけど、皆の私に対する考察に不測(突然死）要素が追加されても文句言わないよ。,,,
2日目,旅人ニコラス,村人,ただ出来ることはなるべくやってく。,,,
2日目,旅人ニコラス,村人,狼からレアケース？？,,,
2日目,旅人ニコラス,村人,霊は霊で動くでしょ…,,,
2日目,農夫ヤコブ,人狼,鳩だとやっぱり考察しにくいだぁ…,,,
2日目,農夫ヤコブ,人狼,涙目。,,,
2日目,農夫ヤコブ,人狼,■リーザ質問が昨日のうちに返ってきてたのを見落としてただ。,,,
2日目,農夫ヤコブ,人狼,すまね。,,,
2日目,農夫ヤコブ,人狼,で返ってきた答え見てもそれほど「すっごく白い」とまで言うほどだとは思わなんだ。,,,
2日目,農夫ヤコブ,人狼,シモンも「すっごく白い」らしいがやっぱり良く分からんだ。,,,
2日目,木こりトーマス,村人,明日の判定を待ってもう寝ます。,,,
2日目,木こりトーマス,村人,シモン愛してるよ正体がどっちだとしても！,,,
2日目,行商人アルビン,狂人,けど、本人の経験値的なものを押し測ればそこまで黒いと思わない。,,,
2日目,行商人アルビン,狂人,他の人が白い！,,,
2日目,行商人アルビン,狂人,と言ってたので、その部分を見直して来ようか。,,,
2日目,行商人アルビン,狂人,ヤコブ・ニコラスも判断に困るとこではあるなぁ…。,,,
2日目,行商人アルビン,狂人,ま、発言待ちつつ私も議事を精査して来よう。,,,
2日目,行商人アルビン,狂人,占内訳予想は、フリ狼・オト狂、明日私が死んでたら「▼フリ」を押しとく。,,,
2日目,行商人アルビン,狂人,フリのシモ・アルライン説が、シモ狼前提有りきで白黒見えてるっぽい。,,,
2日目,行商人アルビン,狂人,シモン>>211の占考察もフリ狼でアル・オトどっ,,,
2日目,農夫ヤコブ,人狼,(続き)昨日クララに妙に絡んだりするのは議論重ねたい感じだ。,,,
2日目,農夫ヤコブ,人狼,というか絡み方はかなり自然で白っぽいと思うんだけど。,,,
2日目,農夫ヤコブ,人狼,アルビンの考察はもっともだと思うだー。,,,
2日目,農夫ヤコブ,人狼,ただ、今日の考察は結論ありきっぽいだ。,,,
2日目,農夫ヤコブ,人狼,うーん、感覚が違うところが多くてよぐわがんね。,,,
2日目,農夫ヤコブ,人狼,シモン狼なら狼だと思う。,,,
2日目,農夫ヤコブ,人狼,ところで…,,,
2日目,農夫ヤコブ,人狼,ニコラスは占いローラー希望なんかな？,,,
2日目,農夫ヤコブ,人狼,っていうのと今日は自由投票？,,,
2日目,農夫ヤコブ,人狼,あとアルビンの自由●には同意だよ。,,,
2日目,ならず者ディーター,人狼,希望出すの忘れてた。,,,
2日目,ならず者ディーター,人狼,▼兵●旅で提出。,Vote,,
2日目,ならず者ディーター,人狼,▼は2白ならほかにこいつぁ黒いで…,,,
2日目,ならず者ディーター,人狼,っていう吊り先あれば即吊らなくてもいいんじゃない、って気はするんだけど。,,,
2日目,ならず者ディーター,人狼,今日ざっと見た感じ、全員一致で黒、みたいなとこはない感じだよなぁ。,,,
2日目,ならず者ディーター,人狼,灰吊を敢行するなら斑のほうが確霊下では情報が落ちる分建設的だとは思う。,,,
2日目,ならず者ディーター,人狼,狼の目も残ってるし。,,,
2日目,ならず者ディーター,人狼,すまんなシモン。,,,
2日目,ならず者ディーター,人狼,●は盤面整理。,,,
2日目,ならず者ディーター,人狼,今日喋ってるの見たけど、フリーダム感あってちと思考が掴みにくい。,,,
2日目,ならず者ディーター,人狼,素白さは感じたんだけど、トーマスほどの協力も感じられないし、灰に残すのもちょっと不安なので占で。,,,
2日目,ならず者ディーター,人狼,あ、俺もアルビンは自由占い賛成。,,,
2日目,ならず者ディーター,人狼,スキルある人だし、誰を占ってくるのか知りたい。,,,
2日目,行商人アルビン,狂人,ちが狂人ー？,,,
2日目,行商人アルビン,狂人,とか思ってる視点かなと。,,,
2日目,行商人アルビン,狂人,勿論、そこら辺の考察は捏造してくる場合もあるが、シモンタイプの狼なら真実派に立ちそうかなと、言語化難しいけど。,,,
2日目,行商人アルビン,狂人,んじゃ今からじっくり議事読んでくる。,,,
2日目,シスターフリーデル,人狼,>>196>>198リーザの霊COでない念押しは慎重？,,,
2日目,シスターフリーデル,人狼,過ぎて気になったかな。,,,
2日目,シスターフリーデル,人狼,>>211 投票CO諦めたのは、反対有ったことも理由ですが、アルビンの占い師COがあった方が理由としては大きいです。,,,
2日目,シスターフリーデル,人狼,覆水盆に返らず。,,,
2日目,シスターフリーデル,人狼,>>214 アルビンは投票COする気がないので方法に興味が無かったのだと思います。,,,
2日目,シスターフリーデル,人狼,カタリナがシモン吊りたそうに見えないのが奇妙です。,,,
2日目,シスターフリーデル,人狼,真のはずなのに。,,,
2日目,シスターフリーデル,人狼,普通霊の判定見たいんじゃないのですか？,,,
2日目,シスターフリーデル,人狼,そうでないなら別の寡黙とかにしてほしいかなあ。,,,
2日目,シスターフリーデル,人狼,シモンに白出してるのに吊り止めないのかとか周りからどうこう言われてるので。,,,
2日目,シスターフリーデル,人狼,わがまま言わないようにしてたのに。,,,
2日目,シスターフリーデル,人狼,なんか納得いかないかなあ。,,,
2日目,シスターフリーデル,人狼,「私のシモンに触るな」「私のシモンから離れろ」ですね…。,,,
2日目,ならず者ディーター,人狼,あ、●旅は黒狙いでもある。,Vote,Diviner,
2日目,ならず者ディーター,人狼,ヤコブジュニア弟>>458＞回答ありがとう。,,,
2日目,ならず者ディーター,人狼,CO回し最後から2番目だったのに3‐2想定にちと追従感あったから気になったんだが、んー、回答自体は素直な感じ。,,,
2日目,ならず者ディーター,人狼,トーマス>>451＞回答ありがとう。,,,
2日目,ならず者ディーター,人狼,まあそんなとこかなって気もしたけどもｗ素直な印象は変わらないなぁ。,,,
2日目,ならず者ディーター,人狼,そういえば俺、トーマス>>374にビビったんだが、クララ・リーザ・ニコラスも偽と思う占い師吊る選択肢はアリなのか。,,,
2日目,ならず者ディーター,人狼,完全な状態の占機能を、村の手で壊す必要はないと思うけどね俺は。,,,
2日目,ならず者ディーター,人狼,個人戦だからいいのか…？,,,
2日目,ならず者ディーター,人狼,ヨア>>461＞あ、そうか。,,,
2日目,ならず者ディーター,人狼,回答ありがとう。,,,
2日目,ならず者ディーター,人狼,俺は能力者考察と灰考察はひとまずばらばらにやって、判定見てから後でつなげる感じなんだよなぁ。,,,
2日目,ならず者ディーター,人狼,ややこしくてすまんね。,,,
2日目,ならず者ディーター,人狼,序盤に基盤固めて～ってあたりは共感。,,,
2日目,木こりトーマス,村人,ディーター>>503ニコラスは寡黙吊りの目があるので手損しないために占い先変えました。,,,
2日目,木こりトーマス,村人,ディーター>>504真占抜かれないケースで吊り手をがめれると思ったのですが、さすがにギャンブル過ぎますよね。,,,
2日目,木こりトーマス,村人,わたし商真派ですし。,,,
2日目,木こりトーマス,村人,@1,,,
2日目,シスターフリーデル,人狼,>>353 >>363言われてみれば、アルビン狼は薄いですね。,,,
2日目,シスターフリーデル,人狼,どちらが狂とかどっちが狼とか私がさっぱり興味がないのも原因の一つですね。,,,
2日目,シスターフリーデル,人狼,シモン-オットーって、いちゃいちゃしてたし3人の区別が難しいのです。,,,
2日目,シスターフリーデル,人狼,アルビン-シモン両狼はどうやってもないですね。,,,
2日目,シスターフリーデル,人狼,記憶の更新の遅さと混乱が勘違いの原因です。,,,
2日目,シスターフリーデル,人狼,ごめんなさい。,,,
2日目,シスターフリーデル,人狼,>>368 >>369ペーター 吊り先確定したい焦りが今までの印象と違和感あり。,,,
2日目,ならず者ディーター,人狼,ニコラス>>490＞回答ありがとう。,,,
2日目,ならず者ディーター,人狼,カタリナ以外、みんな非霊COしてるよー。,,,
2日目,ならず者ディーター,人狼,★ニコラス>>493＞「狼からレアケース」「霊は霊で動く」ここちょっとよくわからない。,,,
2日目,ならず者ディーター,人狼,補足説明頼む。,,,
2日目,ならず者ディーター,人狼,トーマス>>505＞ニコラスは寡黙吊りか。,,,
2日目,ならず者ディーター,人狼,俺は白黒どっちもありそうに思えたから占いたいと思ったんだけど、まぁ納得。,,,
2日目,ならず者ディーター,人狼,>>506＞吊り手がめれる、なぁ。,,,
2日目,ならず者ディーター,人狼,なるほど。,,,
2日目,ならず者ディーター,人狼,じゃあ真視する占を真だと周囲を説得するとこからだなぁ。,,,
2日目,ならず者ディーター,人狼,カタリナまだ来ないのか。,,,
2日目,ならず者ディーター,人狼,とりあえず、夜明け前に決定は確認する。,,,
2日目,ならず者ディーター,人狼,喉無くなったし手が回ってない灰考察は明日にでも。,,,
2日目,ならず者ディーター,人狼,多分今日も読み違えとか普通にあると思う。,,,
2日目,ならず者ディーター,人狼,なんか勘違いしてたらゴメン。,,,
2日目,ならず者ディーター,人狼,それじゃオヤスミーﾉｼ＠０,,,
2日目,農夫ヤコブ,人狼,■ペーター>>228>>229って結局どっち狙いだってばよ、っていう説明は>>398>>399を見ると一応納得は行く。,,,
2日目,農夫ヤコブ,人狼,優柔不断？,,,
2日目,農夫ヤコブ,人狼,ちょっと力が抜けてたり、シモン黒強調しつつも>>400>>415はやっぱり優柔不断ともいえるがシモン白が出たときの牽制っぽいだよ。,,,
2日目,農夫ヤコブ,人狼,ここもシモンの判定に依ると思うだ。,,,
2日目,羊飼いカタリナ,霊能者,え、これ占い希望だけだすんだよね！,,,
2日目,羊飼いカタリナ,霊能者,というか軽くねてたのです、ごめんなさい。,,,
2日目,羊飼いカタリナ,霊能者,あばばばばなのですよ・・・,,,
2日目,羊飼いカタリナ,霊能者,【個人戦ということなので吊り先は各々好きなようにセットしてください。,,,
2日目,羊飼いカタリナ,霊能者,まだ人数も多いですし、それでいいでしょう。,,,
2日目,羊飼いカタリナ,霊能者,】>>502 ぶっちゃけていうと確霊時の白２の斑なんてほぼ白だろうとはおもってますしね、逆に兵狼で仲間が白出しはマゾすぎます。,,,
2日目,羊飼いカタリナ,霊能者,占いは情報が増えにくいので私が指示だします。,,,
2日目,羊飼いカタリナ,霊能者,ってことでいいのですかね？,,,
2日目,羊飼いカタリナ,霊能者,遅くなってしまいましたが,,,
2日目,羊飼いカタリナ,霊能者,占いですが、ニコラスさんは明日頑張るといってらっしゃるのでひとまず回避しておこうかとおもいますのですよ。,,,
2日目,羊飼いカタリナ,霊能者,・・・といっても結構バラけてる感じなんですよね。,,,
2日目,羊飼いカタリナ,霊能者,●農で統一占い、でお願いしていいでしょうか。,Vote,Diviner,
2日目,羊飼いカタリナ,霊能者,多数決です！,,,
2日目,羊飼いカタリナ,霊能者,完璧には集計できてませんが！,,,
2日目,シスターフリーデル,人狼,全部議事録チェックして気になる箇所は書き出しました。,,,
